id,name,Eq,position,V_rate,P_rate,volt_n,node,P,Q,Ue,Ang,off,P_meas,Q_meas,Ue_meas,Ang_meas,P_max,P_min,Q_max,Q_min,pf,nd,bs,island,type,volt,base_value,Interval 1,Interval 10,Interval 11,Interval 12,Interval 13,Interval 14,Interval 15,Interval 16,Interval 17,Interval 18,Interval 19,Interval 2,Interval 20,Interval 21,Interval 22,Interval 23,Interval 24,Interval 25,Interval 26,Interval 27,Interval 28,Interval 29,Interval 3,Interval 30,Interval 31,Interval 32,Interval 33,Interval 34,Interval 35,Interval 36,Interval 37,Interval 38,Interval 39,Interval 4,Interval 40,Interval 41,Interval 42,Interval 43,Interval 44,Interval 45,Interval 46,Interval 47,Interval 48,Interval 49,Interval 5,Interval 50,Interval 51,Interval 52,Interval 53,Interval 54,Interval 55,Interval 56,Interval 57,Interval 58,Interval 59,Interval 6,Interval 60,Interval 61,Interval 62,Interval 63,Interval 64,Interval 65,Interval 66,Interval 67,Interval 68,Interval 69,Interval 7,Interval 70,Interval 71,Interval 72,Interval 73,Interval 74,Interval 75,Interval 76,Interval 77,Interval 78,Interval 79,Interval 8,Interval 80,Interval 81,Interval 82,Interval 83,Interval 84,Interval 85,Interval 86,Interval 87,Interval 88,Interval 89,Interval 9,Interval 90,Interval 91,Interval 92,Interval 93,Interval 94,Interval 95,Interval 96,Unittype,bid1,bid10,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,m1,m10,m2,m3,m4,m5,m6,m7,m8,m9,发电占比,电厂,电量上限,电量下限,结束时段,计划单元,计划单元.1,起始时段
31,锦西厂.22kV.2#机组,0,0,0,667,500,国调.锦西厂.22.306,575.359,136.795,21.976,9.357,0,576.8,130,20.47,0,600,0,291,-291,1,12539,306,0,Unit,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
32,锦西厂.22kV.3#机组,0,0,0,667,500,国调.锦西厂.22.307,568.608,126.897,21.932,9.284,0,570.2,120.4,20.42,0,600,0,291,-291,1,12541,307,0,Unit,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
33,锦西厂.22kV.4#机组,0,0,0,667,500,国调.锦西厂.22.308,567.951,143.997,22.016,9.244,0,569.5,137.7,20.52,0,600,0,291,-291,1,12543,308,0,Unit,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
34,锦西厂.22kV.5#机组,0,0,0,667,500,国调.锦西厂.22.309,512.296,125.157,19.996,9.312,0,514.1,117.7,20.42,0,600,0,291,-291,1,12545,309,0,Unit,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
35,锦西厂.22kV.6#机组,0,0,0,667,500,国调.锦西厂.22.310,564.486,141.701,20.048,10.144,0,566.1,134,20.47,0,600,0,291,-291,1,12547,310,0,Unit,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
36,海虹厂.13.8kV.11#机组,0,0,0,158.82,220,四川.海虹厂.13.nd19838,0,0,0,0,1,0,0,0,0,135,0,83.67,-83.67,1,19838,985,-1,Unit,13,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
37,海虹厂.13.8kV.12#机组,0,0,0,158.82,220,四川.海虹厂.13.nd19843,0,0,0,0,1,0,0,0,0,135,0,83.67,-83.67,1,19843,986,-1,Unit,13,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
38,百花滩厂.10.5kV.1#机组,0,0,0,47.06,220,四川.百花滩厂.10.518,17.881,4.901,10.364,-19.434,0,18.12,6.66,10.52,0,40,0,24.79,-25,1,2634,518,0,Unit,10,10.5,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154373,35.295,0,96,百花滩,百花滩,1
39,百花滩厂.10.5kV.2#机组,0,0,0,47.06,220,四川.百花滩厂.10.518,17.625,6.864,10.364,-19.434,0,17.86,9.33,10.51,0,40,0,24.79,-25,1,2642,518,0,Unit,10,10.5,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154373,35.295,0,96,百花滩,百花滩,1
40,百花滩厂.10.5kV.3#机组,0,0,0,47.06,220,四川.百花滩厂.10.nd2644,0,0,0,0,1,0.13,-0.4,10.6,0,40,0,24.79,-25,1,2644,519,-1,Unit,10,10.5,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,141.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154373,35.295,0,96,百花滩,百花滩,1
41,滨东厂.10.5kV.1#机组,0,0,0,58.8,220,四川.滨东厂.10.561,24.486,-10.342,9.483,-0.449,0,24.96,-9.28,9.56,0,50,0,30.99,-30.99,1,2716,561,0,Unit,10,10.5,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,154277,48.9,0,96,滨东,滨东,1
42,滨东厂.10.5kV.2#机组,0,0,0,58.8,220,四川.滨东厂.10.562,34.52,-9.284,9.493,0.975,0,34.99,-8,9.51,0,50,0,30.99,-30.99,1,2718,562,0,Unit,10,10.5,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,195.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,154277,48.9,0,96,滨东,滨东,1
43,宝珠寺厂.13.8kV.11#机组,0,0,0,200,220,四川.宝珠寺厂.13.548,174.78,-0.933,13.165,-15.622,0,175.3,0,0,0,175,0,94.45,-60,1,17620,548,0,Unit,13,13.8,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154700,200,0,96,宝珠寺,宝珠寺,1
44,宝珠寺厂.13.8kV.12#机组,0,0,0,200,220,四川.宝珠寺厂.13.549,174.169,-1.327,13.164,-15.674,0,174.9,-0.4,12.7,0,175,0,94.45,-60,1,17622,549,0,Unit,13,13.8,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154700,200,0,96,宝珠寺,宝珠寺,1
45,宝珠寺厂.13.8kV.13#机组,0,0,0,200,220,四川.宝珠寺厂.13.550,174.408,-0.334,13.169,-15.596,0,175.2,-0.3,12.75,0,175,0,94.45,-60,1,17628,550,0,Unit,13,13.8,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154700,200,0,96,宝珠寺,宝珠寺,1
46,宝珠寺厂.13.8kV.14#机组,0,0,0,200,220,四川.宝珠寺厂.13.551,174.311,-1.176,13.136,-14.651,0,175.2,-1,0,0,175,0,94.45,-60,1,17630,551,0,Unit,13,13.8,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154700,200,0,96,宝珠寺,宝珠寺,1
47,大金坪厂.13.8kV.1#机组,0,0,0,50.59,220,四川.大金坪厂.13.602,29.221,-2.476,12.777,-0.234,0,30.04,-1.02,12.9,0,43,0,26.65,-26.65,1,2788,602,0,Unit,13,13.8,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,154286,49.7075,0,96,大金坪,大金坪,1
48,大金坪厂.13.8kV.2#机组,0,0,0,50.59,220,四川.大金坪厂.13.603,23.661,-0.088,12.864,-0.523,0,24.12,-0.05,12.9,0,43,0,26.65,-26.65,1,2790,603,0,Unit,13,13.8,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,154286,49.7075,0,96,大金坪,大金坪,1
49,大金坪厂.13.8kV.3#机组,0,0,0,50.59,220,四川.大金坪厂.13.603,23.963,0.531,12.864,-0.523,0,24.43,2.16,12.9,0,43,0,26.65,-26.65,1,2799,603,0,Unit,13,13.8,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,198.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,154286,49.7075,0,96,大金坪,大金坪,1
50,大桥厂.10.5kV.1#机组,0,0,0,25,220,四川.大桥厂.10.624,0,0,10.442,-0.375,1,0,0,0,0,25,0,15.49,-10,1,2838,624,0,Unit,10,10.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154090,25,0,96,大桥,大桥,1
51,大桥厂.10.5kV.2#机组,0,0,0,25,220,四川.大桥厂.10.624,24.383,-2.637,10.442,-0.375,0,24.28,-1.32,10.25,0,25,0,15.49,-10,1,2839,624,0,Unit,10,10.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154090,25,0,96,大桥,大桥,1
52,大桥厂.10.5kV.3#机组,0,0,0,25,220,四川.大桥厂.10.625,24.637,-1.874,10.209,-0.915,0,24.41,-0.83,10.31,0,25,0,15.49,-10,1,2846,625,0,Unit,10,10.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154090,25,0,96,大桥,大桥,1
53,大桥厂.10.5kV.4#机组,0,0,0,25,220,四川.大桥厂.10.625,0,0,10.209,-0.915,1,0,0,0,0,25,0,15.49,-10,1,2847,625,0,Unit,10,10.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154090,25,0,96,大桥,大桥,1
54,二滩厂.18kV.1#机组,0,0,0,555.56,500,西南.二滩厂.18.nd3093,0,0,0,0,1,0,0,0,0,550,0,266.38,-300,1,3093,887,-1,Unit,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
55,二滩厂.18kV.2#机组,0,0,0,555.56,500,西南.二滩厂.18.888,484.061,-4.203,17.215,5.567,0,486.13,-6.42,18.12,0,550,0,266.38,-300,1,3095,888,0,Unit,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
56,二滩厂.18kV.3#机组,0,0,0,555.56,500,西南.二滩厂.18.889,521.889,-1.582,17.207,6.128,0,523.91,-3.56,18.12,0,550,0,266.38,-300,1,3097,889,0,Unit,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
57,二滩厂.18kV.4#机组,0,0,0,555.56,500,西南.二滩厂.18.890,92,-26.577,17.222,-0.185,0,94.09,-28.51,18.13,0,550,0,266.38,-300,1,3099,890,0,Unit,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
58,二滩厂.18kV.5#机组,0,0,0,555.56,500,西南.二滩厂.18.891,505.312,-7.833,17.187,5.893,0,507.51,-9.98,18.11,0,550,0,266.38,-300,1,3101,891,0,Unit,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
59,二滩厂.18kV.6#机组,0,0,0,555.56,500,西南.二滩厂.18.892,493.754,-11.647,17.176,5.727,0,496.11,-14.26,18.07,0,550,0,266.38,-300,1,3133,892,0,Unit,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
60,福堂坝厂.13.8kV.1#机组,0,0,0,90,220,四川.福堂坝厂.13.928,90.219,10.682,13.318,-16.517,0,91.18,10.54,13.23,0,90,0,55.78,-16,1,3199,928,0,Unit,13,13.8,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154418,67.5,0,96,福堂坝,福堂坝,1
61,福堂坝厂.13.8kV.2#机组,0,0,0,90,220,四川.福堂坝厂.13.929,90.285,10.222,13.311,-16.466,0,91.29,10.41,13.31,0,90,0,55.78,-35,1,3217,929,0,Unit,13,13.8,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154418,67.5,0,96,福堂坝,福堂坝,1
62,福堂坝厂.13.8kV.3#机组,0,0,0,90,220,四川.福堂坝厂.13.930,90.084,6.867,13.253,-16.564,0,91.09,6.86,13.26,0,90,0,55.78,-35,1,3219,930,0,Unit,13,13.8,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154418,67.5,0,96,福堂坝,福堂坝,1
63,福堂坝厂.13.8kV.4#机组,0,0,0,90,220,四川.福堂坝厂.13.931,88.655,7.882,13.273,-16.664,0,89.73,7.96,13.2,0,90,0,55.78,-35,1,3221,931,0,Unit,13,13.8,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154418,67.5,0,96,福堂坝,福堂坝,1
64,耿达厂.13.8kV.3#机组,0,0,0,47.06,220,四川.耿达厂.13.nd3233,0,0,0,0,1,40.1,12.1,13.82,0,40,0,24.79,-28,1,3233,941,-1,Unit,13,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
65,耿达厂.13.8kV.4#机组,0,0,0,47.06,220,四川.耿达厂.13.nd3235,0,0,0,0,1,40.3,12.6,13.82,0,40,0,24.79,-28,1,3235,941,-1,Unit,13,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
